geography,total,total_entered_2010_or_later,total_entered_2010_or_later_naturalized_u.s._citizen,total_entered_2010_or_later_not_a_u.s._citizen,total_entered_2000_to_2009,total_entered_2000_to_2009_naturalized_u.s._citizen,total_entered_2000_to_2009_not_a_u.s._citizen,total_entered_1990_to_1999,total_latin_america_central_america,total_latin_america_central_america_mexico,total_latin_america_central_america_mexico_entered_2010_or_later,total_latin_america_central_america_mexico_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_central_america_mexico_entered_2000_to_2009,total_latin_america_central_america_mexico_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_central_america_mexico_entered_1990_to_1999,total_latin_america_central_america_mexico_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_central_america_mexico_entered_before_1990,total_latin_america_central_america_mexico_entered_before_1990_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_before_1990_not_a_u.s._citizen,total_latin_america_central_america_other_central_america,total_latin_america_central_america_other_central_america_entered_2010_or_later,total_latin_america_central_america_other_central_america_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_central_america_other_central_america_entered_2000_to_2009,total_latin_america_central_america_other_central_america_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_central_america_other_central_america_entered_1990_to_1999,total_latin_america_central_america_other_central_america_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_central_america_other_central_america_entered_before_1990,total_latin_america_central_america_other_central_america_entered_before_1990_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_before_1990_not_a_u.s._citizen,total_latin_america_south_america,total_latin_america_south_america_entered_2010_or_later,total_latin_america_south_america_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_south_america_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_south_america_entered_2000_to_2009,total_latin_america_south_america_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_south_america_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_south_america_entered_1990_to_1999,total_latin_america_south_america_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_south_america_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_south_america_entered_before_1990,total_latin_america_south_america_entered_before_1990_naturalized_u.s._citizen,total_latin_america_south_america_entered_before_1990_not_a_u.s._citizen,total_other_areas,total_other_areas_entered_2010_or_later,total_other_areas_entered_2010_or_later_naturalized_u.s._citizen,total_other_areas_entered_2010_or_later_not_a_u.s._citizen,total_other_areas_entered_2000_to_2009,total_other_areas_entered_2000_to_2009_naturalized_u.s._citizen,total_other_areas_entered_2000_to_2009_not_a_u.s._citizen,total_other_areas_entered_1990_to_1999,total_other_areas_entered_1990_to_1999_naturalized_u.s._citizen,total_other_areas_entered_1990_to_1999_not_a_u.s._citizen,total_other_areas_entered_before_1990,total_other_areas_entered_before_1990_naturalized_u.s._citizen,total_other_areas_entered_before_1990_not_a_u.s._citizen,total_entered_1990_to_1999_naturalized_u.s._citizen,total_entered_1990_to_1999_not_a_u.s._citizen,total_entered_before_1990,total_entered_before_1990_naturalized_u.s._citizen,total_entered_before_1990_not_a_u.s._citizen,total_europe,total_europe_entered_2010_or_later,total_europe_entered_2010_or_later_naturalized_u.s._citizen,total_europe_entered_2010_or_later_not_a_u.s._citizen,total_europe_entered_2000_to_2009,total_europe_entered_2000_to_2009_naturalized_u.s._citizen,total_europe_entered_2000_to_2009_not_a_u.s._citizen,total_europe_entered_1990_to_1999,total_europe_entered_1990_to_1999_naturalized_u.s._citizen,total_europe_entered_1990_to_1999_not_a_u.s._citizen,total_europe_entered_before_1990,total_europe_entered_before_1990_naturalized_u.s._citizen,total_europe_entered_before_1990_not_a_u.s._citizen,total_asia,total_asia_entered_2010_or_later,total_asia_entered_2010_or_later_naturalized_u.s._citizen,total_asia_entered_2010_or_later_not_a_u.s._citizen,total_asia_entered_2000_to_2009,total_asia_entered_2000_to_2009_naturalized_u.s._citizen,total_asia_entered_2000_to_2009_not_a_u.s._citizen,total_asia_entered_1990_to_1999,total_asia_entered_1990_to_1999_naturalized_u.s._citizen,total_asia_entered_1990_to_1999_not_a_u.s._citizen,total_asia_entered_before_1990,total_asia_entered_before_1990_naturalized_u.s._citizen,total_asia_entered_before_1990_not_a_u.s._citizen,total_latin_america,total_latin_america_caribbean,total_latin_america_caribbean_entered_2010_or_later,total_latin_america_caribbean_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_caribbean_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_caribbean_entered_2000_to_2009,total_latin_america_caribbean_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_caribbean_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_caribbean_entered_1990_to_1999,total_latin_america_caribbean_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_caribbean_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_caribbean_entered_before_1990,total_latin_america_caribbean_entered_before_1990_naturalized_u.s._citizen,total_latin_america_caribbean_entered_before_1990_not_a_u.s._citizen,name,state,county
0500000US06053,128954,11562,783,10779,38986,4573,34413,34438,101634,96173,7403,417,6986,31147,1654,29493,27699,3476,24223,29924,11894,18030,5461,1107,13,1094,1800,139,1661,1328,272,1056,1226,715,511,1355,154,0,154,492,190,302,140,95,45,569,476,93,2687,234,36,198,629,358,271,971,702,269,853,587,266,7590,26848,43968,23011,20957,5313,386,11,375,590,255,335,729,482,247,3608,2863,745,17856,2278,306,1972,4328,1977,2351,3551,2543,1008,7699,6415,1284,103098,109,0,0,0,0,0,0,20,20,0,89,61,28,"Monterey County, California",06,053
0500000US06075,300542,44887,4005,40882,67553,27896,39657,66288,44933,22419,1721,287,1434,8061,899,7162,5251,1446,3805,7386,4660,2726,22514,1880,199,1681,5481,1307,4174,4422,1408,3014,10731,7974,2757,8653,2051,87,1964,2474,1016,1458,1485,1032,453,2643,2416,227,12313,3912,196,3716,3136,1144,1992,2357,1488,869,2908,2146,762,49170,17118,121814,106967,14847,38990,9559,435,9124,7727,3006,4721,10230,8153,2077,11474,9620,1854,194292,25619,2786,22833,40364,20354,20010,42288,35468,6820,86021,79594,6427,54947,1361,145,15,130,310,170,140,255,175,80,651,557,94,"San Francisco County, California",06,075
0500000US06091,75,0,0,0,0,0,0,17,61,60,0,0,0,0,0,0,17,17,0,43,3,40,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,58,18,40,1,0,0,0,0,0,0,0,0,0,1,1,0,13,0,0,0,0,0,0,0,0,0,13,13,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sierra County, California",06,091
0500000US06107,102767,6769,393,6376,25540,3694,21846,27451,87132,84526,4583,171,4412,21431,1851,19580,23835,4485,19350,34677,15372,19305,2606,189,17,172,630,111,519,546,226,320,1241,892,349,664,68,30,38,232,22,210,67,24,43,297,273,24,948,152,0,152,203,66,137,300,106,194,293,246,47,6688,20763,43007,22070,20937,3152,120,58,62,285,166,119,454,135,319,2293,1830,463,10271,1651,117,1534,2358,1089,1269,2163,1652,511,4099,3375,724,88396,600,6,0,6,401,389,12,86,60,26,107,82,25,"Tulare County, California",06,107
0500000US06113,48209,9202,538,8664,12999,4634,8365,11968,21065,19859,1171,126,1045,5486,828,4658,5789,1535,4254,7413,4609,2804,1206,260,10,250,311,53,258,225,106,119,410,297,113,1755,596,38,558,558,183,375,394,293,101,207,176,31,2193,401,18,383,411,222,189,525,308,217,856,711,145,6353,5615,14040,10476,3564,4679,688,54,634,1265,869,396,1574,1281,293,1152,930,222,18393,6086,292,5794,4919,2442,2477,3427,2796,631,3961,3712,249,22944,124,0,0,0,49,37,12,34,34,0,41,41,0,"Yolo County, California",06,113
0500000US06023,7246,562,58,504,2007,445,1562,1976,3283,3037,120,0,120,1240,138,1102,1181,167,1014,496,233,263,246,6,0,6,64,0,64,144,63,81,32,20,12,191,28,25,3,65,0,65,37,37,0,61,60,1,546,13,0,13,61,32,29,96,64,32,376,190,186,771,1205,2701,1812,889,1123,65,0,65,178,84,94,102,66,36,778,552,226,1990,315,33,282,339,184,155,416,374,42,920,719,201,3587,113,15,0,15,60,7,53,0,0,0,38,38,0,"Humboldt County, California",06,023
0500000US06057,5969,407,25,382,1416,285,1131,1339,2150,1786,137,0,137,630,0,630,624,210,414,395,162,233,364,51,0,51,183,13,170,9,0,9,121,108,13,260,15,0,15,99,0,99,40,17,23,106,106,0,746,61,0,61,80,8,72,87,72,15,518,232,286,681,658,2807,1993,814,1997,62,25,37,272,176,96,393,263,130,1270,1050,220,767,81,0,81,152,88,64,186,119,67,348,289,59,2459,49,0,0,0,0,0,0,0,0,0,49,46,3,"Nevada County, California",06,057
0500000US06003,23,10,1,9,1,1,0,5,9,9,4,0,4,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,7,0,0,0,0,0,0,0,0,0,7,7,0,7,6,1,5,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alpine County, California",06,003
0500000US06039,33229,2188,278,1910,9072,1318,7754,8714,29026,27633,1529,168,1361,7846,670,7176,7611,1518,6093,10647,3838,6809,1393,237,20,217,411,53,358,208,62,146,537,348,189,233,1,0,1,40,13,27,104,104,0,88,83,5,500,55,11,44,56,0,56,22,0,22,367,243,124,2255,6459,13255,5889,7366,698,7,0,7,17,11,6,123,86,37,551,468,83,2700,359,79,280,682,561,121,624,485,139,1035,879,156,29331,72,0,0,0,20,10,10,22,0,22,30,30,0,"Madera County, California",06,039
0500000US06045,11489,705,134,571,3860,564,3296,2854,8556,8182,389,102,287,3109,283,2826,2402,493,1909,2282,1295,987,374,49,0,49,183,12,171,22,16,6,120,88,32,112,9,0,9,0,0,0,22,4,18,81,73,8,341,21,12,9,49,36,13,37,7,30,234,189,45,785,2069,4070,2744,1326,1040,23,10,13,137,25,112,110,21,89,770,547,223,1325,214,10,204,363,199,164,261,244,17,487,456,31,8783,115,0,0,0,19,9,10,0,0,0,96,96,0,"Mendocino County, California",06,045
